2001.03.26 00:00:00,260.11000,260.11000,260.11000,260.11000,76200,0,0
2001.03.28 00:00:00,264.70000,264.70000,264.70000,264.70000,88700,0,0
2001.03.30 00:00:00,269.30000,269.30000,269.30000,269.30000,44100,0,0
2001.04.02 00:00:00,274.43000,274.43000,274.43000,274.43000,139500,0,0
2001.04.04 00:00:00,279.56000,279.56000,279.56000,279.56000,55300,0,0
2001.04.06 00:00:00,284.69000,284.69000,284.69000,284.69000,32300,0,0
2001.04.09 00:00:00,289.82000,289.82000,289.82000,289.82000,96500,0,0
2001.04.11 00:00:00,295.09000,295.09000,295.09000,295.09000,97800,0,0
2001.04.13 00:00:00,300.36000,300.36000,300.36000,300.36000,65800,0,0
2001.04.16 00:00:00,306.16000,306.16000,306.16000,306.16000,42300,0,0
2001.04.18 00:00:00,311.96000,311.96000,311.96000,311.96000,57000,0,0
2001.04.20 00:00:00,317.76000,317.76000,317.76000,317.76000,122000,0,0
2001.04.23 00:00:00,313.74000,317.76000,313.74000,313.74000,319600,0,0
2001.04.25 00:00:00,315.27000,315.27000,315.27000,315.27000,412300,0,0
2001.04.27 00:00:00,321.07000,321.07000,321.07000,321.07000,48500,0,0
2001.05.02 00:00:00,327.13000,327.13000,327.13000,327.13000,42200,0,0
2001.05.04 00:00:00,332.00000,332.00000,332.00000,332.00000,104700,0,0
2001.05.07 00:00:00,338.35000,338.35000,338.35000,338.35000,64000,0,0
2001.05.09 00:00:00,344.47000,344.47000,344.47000,344.47000,160400,0,0
2001.05.11 00:00:00,351.06000,351.06000,351.06000,351.06000,23200,0,0
2001.05.14 00:00:00,357.65000,357.65000,357.65000,357.65000,19700,0,0
2001.05.16 00:00:00,364.27000,364.27000,364.27000,364.27000,23100,0,0
2001.05.18 00:00:00,370.90000,370.90000,370.90000,370.90000,55200,0,0
2001.05.21 00:00:00,377.43000,377.43000,377.43000,377.43000,52100,0,0
2001.05.23 00:00:00,384.16000,384.16000,384.16000,384.16000,229100,0,0
2001.05.25 00:00:00,390.88000,390.88000,390.88000,390.88000,82500,0,0
2001.05.28 00:00:00,397.50000,397.50000,397.50000,397.50000,31700,0,0
2001.05.30 00:00:00,404.26000,404.26000,404.26000,404.26000,14300,0,0
2001.06.01 00:00:00,411.03000,411.03000,411.03000,411.03000,16100,0,0
2001.06.04 00:00:00,417.79000,417.79000,417.79000,417.79000,21600,0,0
2001.06.06 00:00:00,424.56000,424.56000,424.56000,424.56000,24000,0,0
2001.06.08 00:00:00,426.58000,426.58000,426.58000,426.58000,193200,0,0
2001.06.11 00:00:00,428.02000,428.02000,428.02000,428.02000,424300,0,0
2001.06.13 00:00:00,456.18000,456.18000,456.18000,456.18000,122300,0,0
2001.06.15 00:00:00,486.34000,486.34000,486.34000,486.34000,73700,0,0
2001.06.18 00:00:00,518.62000,518.62000,518.62000,518.62000,159900,0,0
2001.06.20 00:00:00,553.56000,553.56000,553.56000,553.56000,141000,0,0
2001.06.22 00:00:00,563.00000,563.00000,563.00000,563.00000,293800,0,0
2001.06.25 00:00:00,571.04000,571.04000,571.04000,571.04000,268100,0,0
2001.06.27 00:00:00,531.93000,531.93000,531.93000,531.93000,79700,0,0
2001.06.29 00:00:00,500.28000,571.04000,500.28000,500.28000,118400,0,0
2001.07.02 00:00:00,491.17000,500.28000,491.17000,491.17000,181200,0,0
2001.07.04 00:00:00,512.80000,512.80000,512.80000,512.80000,268300,0,0
2001.07.06 00:00:00,502.93000,512.80000,502.93000,502.93000,223400,0,0
